word,tf_idf,freq,docs
determinar,0.015138175141191148,292,262
deve,0.01364784196685603,292,265
contra,0.01868751587496959,291,220
apresentavam,0.015805675821487175,291,240
tamanho,0.022282168516096153,290,188
kcal,0.024137886657853463,290,164
relacionada,0.014339642744904946,290,259
eficiencia,0.016405609439674562,290,228
ambientais,0.01637166122349366,290,236
realizar,0.014782118181662536,290,256
poisson,0.014637265600776569,290,266
residentes,0.01731542388596435,289,231
estatisticas,0.012659550468446532,288,276
visceral,0.0299659688908465,287,148
proteico,0.026065802672557252,287,158
enzimas,0.02089601215500718,287,191
filhotes,0.04197162881868819,286,112
soro,0.03300996331649368,286,144
biomarcadores,0.026470168941599776,286,155
fontes,0.018465881826349697,285,209
apoio,0.026323780947158898,284,162
cepas,0.04585645527838902,284,105
contagem,0.0226222925652687,284,187
devem,0.013552359997081952,284,264
ingredientes,0.024235156769148572,283,155
umidade,0.022336694598701634,283,182
resultado,0.015041854522736714,283,251
aquisicao,0.03299964592488722,282,130
implementacao,0.022217322330333973,282,182
somente,0.014486626170355942,282,244
randomizado,0.01379674502232026,282,265
intervalo,0.01412778814487863,282,253
problemas,0.017014518161592124,281,230
validade,0.03076469821014117,281,140
glicemico,0.02670810384152144,280,160
pnae,0.050864957373011194,280,100
dentro,0.015617923307426142,280,248
bases,0.014348196004953885,280,250
san,0.057323456019060796,279,84
fases,0.019195379591207734,279,192
relacionado,0.014777658778868967,279,257
caso,0.02098831395158604,279,196
tecnicas,0.018864804244856218,279,196
hepatico,0.025791619676145953,279,153
tratados,0.021019206719856545,279,190
student,0.013371425603260526,279,269
ajuste,0.014976368437726033,279,242
novos,0.01518211099689856,279,248
infancia,0.020344476271080273,278,198
investigacao,0.015161139333572795,278,251
refeicao,0.030124386484759066,277,135
trabalhadores,0.0602856793079046,276,81
corpo,0.02766385491410628,276,159
falta,0.017713044281127115,276,213
riscos,0.017093745471822408,276,218
legislacao,0.02231613274389909,275,182
and,0.01986373163495297,274,184
mae,0.023740707998424235,274,174
ambas,0.01661396296436683,274,219
coeficiente,0.017377483059656366,274,214
ufc,0.035482887839816186,273,123
especies,0.022555157597340322,273,179
caracterizar,0.014515766060914738,272,257
acucares,0.02781850946925295,271,146
origem,0.018313569404349427,271,200
negativamente,0.01521534202414754,271,232
incidencia,0.024044065689914868,270,170
verde,0.05699595770596488,269,87
casos,0.01686029896860529,269,215
populacional,0.015923444749097574,269,237
aup,0.0974586309324107,268,53
intensidade,0.02562788598659334,268,157
sensoriais,0.023136279361731578,268,177
variancia,0.013667037068067874,268,249
musculo,0.0351427849591219,267,131
caracterizada,0.013754342695835921,267,261
soja,0.04025675758520557,266,105
nova,0.01875564448185502,264,196
melhores,0.016140966490701937,264,225
tecidos,0.019642352195514103,264,186
indicam,0.013806532575335312,264,252
chia,0.14325537234578822,263,33
determinantes,0.021225722297462828,263,190
quimica,0.020608296754434006,262,189
algumas,0.014475033745092292,262,245
rica,0.021335786551786907,261,170
referentes,0.014283931510717402,261,243
ajustada,0.020296648738565407,260,186
diaria,0.018153931725856904,260,195
vicosa,0.018263190055901855,260,166
spss,0.013109169591303262,260,250
casca,0.05800449603301895,259,83
tolerancia,0.024105667072932647,259,154
relacoes,0.01765578174686633,259,212
serem,0.013869638786281162,259,242
gluten,0.08816651004131944,258,55
sul,0.018713677687100545,258,206
oito,0.015586064067418158,258,222
influenciar,0.014314326125954381,258,241
administracao,0.02315043459908381,257,166
metabolico,0.019003989567570052,257,185
maneira,0.014315717093720523,257,238
diretamente,0.0151034864988201,257,232
has,0.07448846870363812,256,65
calorica,0.022493733356977245,255,158
meninas,0.030181399637025343,255,135
estabilidade,0.027322519694438965,255,147
gerais,0.014353691524597222,255,214
qualitativa,0.015432094471327946,255,233
projeto,0.017177270741375532,254,208
lipideos,0.019022470478011845,254,192
per,0.020428953473907933,253,170
brasileiras,0.01934541524096391,253,182
construcao,0.019080483630879958,253,190
fibra,0.025395904308273678,252,150
universitarios,0.04686172113619438,252,89
promoveu,0.016301744509959384,252,208
inclusao,0.015306923292435649,252,222
extratos,0.045538395539273906,251,95
viabilidade,0.027368363552499796,251,142
carnes,0.020719549625003813,251,171
calculo,0.014030189689547334,251,223
envelhecimento,0.027918703277924235,250,147
momentos,0.019950473857962964,250,178
centro,0.016502549080928998,250,213
obtidas,0.015454113843732386,250,223
induzida,0.025667164665965723,249,153
experimento,0.02151500019707785,249,162
sugere,0.013700884024501364,249,241
alternativa,0.015807836074395686,248,223
portadores,0.025627784016592655,247,154
escolhas,0.024585494430928986,247,144
sete,0.01626226473235721,247,201
bioquimicas,0.015711148468581574,247,216
mesma,0.014245053356008489,247,228
desde,0.014768949201365175,247,232
oleos,0.031748854597049986,246,126
alimentados,0.02586341068232858,246,143
instrumentos,0.021369204068404323,246,170
nenhum,0.014138922165576582,246,224
alunos,0.03162937279322279,245,135
comer,0.03392330640880703,245,125
filhos,0.02842520706180001,245,138
correlacoes,0.022266172132177603,245,169
cardapios,0.05949735060147299,244,71
recuperacao,0.0242649847097568,244,156
periodos,0.018869611686750807,244,185
acerca,0.018613262004147674,244,184
abaixo,0.01614945361886343,244,208
conclusoes,0.013630393296415414,244,243
omega,0.038648068356123534,243,101
disturbios,0.019838295287950915,243,179
funcionais,0.01831107203192701,243,195
indicando,0.01451862838432074,243,219
mes,0.02738433461494677,241,135
identificou,0.014710425996982843,241,218
aplicados,0.014450309966771756,241,225
isolados,0.0421662972214318,240,104
tercil,0.032517999061925935,240,108
integral,0.024538982391719706,240,144
quimicas,0.020503433227202435,240,179
ultimos,0.014092687674572746,240,228
mineral,0.024908211069933333,239,148
areas,0.019880762390355335,239,167
serico,0.024494659128326254,239,150
registro,0.01623146778853878,239,200
necessarios,0.014075119498288257,239,236
adotado,0.01567960165695978,238,202
velocidade,0.03119729732591841,238,127
meninos,0.03306718143068108,238,121
paciente,0.023840756886102876,238,154
cadeia,0.01743704968309542,238,187
chave,0.016070461592174512,238,216
semelhante,0.01574415843188018,238,205
mostram,0.015224246007246915,238,226
longitudinal,0.015846254114698654,238,211
restaurantes,0.042405908445709156,237,87
oral,0.025574421214369356,237,147
essencial,0.021195898488467962,237,178
comparadas,0.015515239099990485,237,202
estudada,0.015507640882859,237,222
derivados,0.019698889760874354,236,168
excessivo,0.02251593318233047,236,153
apresentando,0.014224937608690728,236,217
capazes,0.014304302711574296,236,222
custo,0.021380523760631143,235,166
modulacao,0.01970186138614297,235,172
realizaram,0.016405568625880457,235,201
log,0.0360410066570555,234,107
idosas,0.06074739176751885,234,75
comprimento,0.028677591245192334,234,123
novas,0.018337407765126445,234,191
tal,0.014801482775132851,234,218
nessa,0.014836430899355721,234,217
observacional,0.014021328684739797,234,233
destaque,0.015216666577297129,233,214
compreensao,0.01546854763770794,233,210
spp,0.056968051923571524,232,79
significante,0.019390057599231302,232,181
obtencao,0.01668759962623454,232,203
mann,0.013435897596247144,232,229
gestao,0.027935692961899766,231,132
evolucao,0.020779243000748984,231,176
perspectiva,0.018237177101274316,231,186
asg,0.07576206232220649,230,57
genica,0.030218766130921438,230,119
tradicional,0.02958660643600625,230,125
igual,0.01711720302725898,230,191
simples,0.015257487407850252,230,206
whitney,0.013440890923043968,230,227
transtornos,0.04174887352279308,229,96
essenciais,0.021934395572040855,229,163
comunidade,0.02236344423281491,229,168
planejamento,0.01848253493481221,229,178
relativa,0.020141550347458185,228,162
controlado,0.014632193545714694,228,218
consideradas,0.014573888991141551,228,214
sementes,0.041912316530882586,227,94
coli,0.03121189274053844,227,121
humana,0.018210183972813345,227,188
macronutrientes,0.01886862573898821,227,172
diminuiu,0.016246817779325965,227,187
sujeitos,0.02799064503431262,226,133
domicilios,0.030534808586829797,226,119
genero,0.023059456901954906,226,151
visto,0.014827267278070903,226,214
ean,0.11600151544176965,225,40
femeas,0.03914412988469512,225,99
industrializados,0.03158892172094112,225,111
volume,0.023745174624412203,225,148
mda,0.03293533925115114,225,109
cardiometabolico,0.034642436707110376,225,97
individuais,0.019193419199477466,225,163
fruto,0.03134352963072352,224,121
domicilio,0.022122933411029916,224,154
atendimento,0.02492422474821863,224,145
humanos,0.015538059645266628,224,196
prazo,0.016397110104849014,224,186
seguido,0.01447199176186562,224,206
unico,0.014885235271212965,224,211
triagem,0.02950235932174988,223,116
flavonoides,0.031601966700809704,223,113
descritiva,0.013814073919973328,223,212
polifenois,0.045723834500201684,222,90
diversidade,0.025938539577182125,222,134
demograficas,0.016910324676779956,222,201
sistemica,0.018834315324226004,221,173
multivariada,0.017573856696250233,221,187
eficaz,0.01566444277417123,221,197
solidos,0.027062200605896074,220,128
gasto,0.024367885704884806,220,143
sabor,0.023908789345727714,220,140
demonstram,0.014957445471811,220,207
gorda,0.023959710007944102,219,134
probioticos,0.037652668925356354,219,101
comercial,0.02383262039547528,219,137
original,0.020782105308028823,219,150
obtido,0.01601632167716407,219,190
recordatorio,0.014733073930804558,219,207
manha,0.04954828056774821,218,75
dimensoes,0.021801415023824006,218,154
voluntarios,0.026827405066291492,218,130
formulacao,0.023491182356190687,218,148
terceiro,0.016851002617674485,218,168
monitoramento,0.016921202752739735,218,189
profissional,0.02363189482566677,218,148
destas,0.016162081146323403,218,192
status,0.0334292347648578,217,112
locais,0.02116357196679741,217,150
contribuicao,0.02298659996614318,217,145
atual,0.018293871642468165,217,175
direta,0.017288888776364197,217,184
consumidos,0.019843677782829954,217,161
modificacoes,0.0167107675050457,217,179
especificos,0.015758233304134346,217,196
ferramentas,0.022761239454290625,216,146
adolescencia,0.023462731090520852,216,135
etica,0.013018184612832651,216,212
antropometrica,0.014583171317615974,216,210
assistencia,0.023895018452507567,215,138
servico,0.021491611005334726,215,152
lactobacillus,0.03273856748983126,215,107
calorias,0.022004917029023196,215,136
capita,0.022305621325759684,215,140
aumentaram,0.018724185179966393,215,165
controles,0.024214520533903324,214,140
avaliacoes,0.016397808115312607,214,181
usando,0.016816523523044462,214,185
entrevista,0.01661427178244514,214,189
palavras,0.015802727017602453,214,204
positivo,0.01566709036197648,214,189
alcool,0.026741701497912582,213,128
mental,0.02788360941264874,213,123
ajustado,0.02142272190984266,213,153
curva,0.022066281645925084,213,141
dislipidemia,0.026319894356209444,213,131
informacao,0.023280574707559266,212,127
absorcao,0.023951987663974425,212,136
pele,0.021447991921995906,212,150
delineamento,0.01541025606300102,212,192
organicos,0.030418829473703418,211,106
nascimento,0.020498501513274873,211,147
estrutura,0.01857461406344765,211,168
habitual,0.023177572245016355,211,143
individuo,0.017181284168686466,211,185
estudadas,0.016034252313335228,211,195
doces,0.02301023658901823,210,136
direito,0.02056064066633636,210,163
minimo,0.017328079685219624,210,176
inicial,0.016571035470036757,210,175
cerca,0.016285477108585154,210,191
apontam,0.01513194183973409,210,197
comida,0.04490203056491633,209,87
agricultura,0.038145139907513,209,96
magra,0.025526446415056546,209,133
sistemas,0.019644113283249626,209,151
acidez,0.022620737959246573,209,143
primeiros,0.0185096855889679,209,163
vista,0.015872749118596773,209,194
folhas,0.06509037570437828,208,62
dcnt,0.034499875189729405,208,106
especialistas,0.03490108668552155,208,99
preparo,0.025150133579944518,208,126
combinacao,0.021695994531011953,208,147
cenario,0.01676745121230691,208,177
comite,0.013966613472404056,208,196
minas,0.01651790127774573,208,167
indicador,0.018517416525599253,208,170
relataram,0.018358892359696247,208,162
comorbidades,0.017529292260450444,208,174
semelhantes,0.016150150401406983,208,182
cha,0.07276761865431394,207,54
tema,0.018887568020224312,207,169
politica,0.030449126246525918,207,114
basal,0.02310761950399417,207,129
domiciliar,0.023657029477716925,207,144
ambito,0.01749820444740777,207,176
dpph,0.02414470049506341,207,139
cromatografia,0.015411144835577975,207,186
obteve,0.01724872726738429,207,179
torna,0.014580667396177572,207,199
coco,0.06823464099846493,206,53
cultura,0.02327493808146934,206,146
verduras,0.025925994962135122,206,131
bariatrica,0.042771729679850025,206,85
unidade,0.019084589827454812,206,167
submetidas,0.01889423861260598,206,170
tematica,0.01704050637575556,206,177
determinados,0.015405188514279515,206,179
diretrizes,0.019545150286497892,205,155
dxa,0.03181070583528875,205,98
nutricionista,0.027554833674301064,205,129
vigilancia,0.023332022930176187,205,138
reativa,0.015583930591142083,205,183
varios,0.015915502250409073,205,196
faz,0.0145099291481203,205,197
aguda,0.026619055847194626,204,121
proposta,0.017522113356521287,204,169
acumulo,0.018911262305779157,204,162
retinol,0.08054907271975661,203,53
plasma,0.029160033018644154,203,115
cardiaca,0.027992601519456095,203,123
albumina,0.026365953782995073,203,120
recem,0.029319055547440756,203,121
habito,0.01851997465903472,203,161
inferior,0.017801523154485733,203,164
sal,0.04393540746895305,202,79
arroz,0.026971955204435332,202,111
fermentacao,0.05166435367360316,202,66
nordeste,0.019687002769543386,202,158
melhoria,0.015939068639061003,202,183
amamentacao,0.04618914020400004,201,81
material,0.017139787232443752,201,177
envolvendo,0.01559319017383729,201,192
braco,0.025676542679579705,200,122
lipidica,0.021781424210183926,200,140
observados,0.01550217216299688,200,182
sorgo,0.19609935389323865,199,19
usuarios,0.03337712170001046,199,101
contaminacao,0.03323155144328029,199,107
obito,0.040072583135473995,199,89
sedentario,0.02992950180589579,199,103
residuos,0.03849752289414553,198,92
animal,0.021603299110029343,198,138
enzima,0.024867563332551624,198,126
fisicas,0.02181260625207156,198,147
propolis,0.16066523984247444,197,30
dificuldades,0.02337533056004993,197,134
provenientes,0.017782031552517025,197,164
familiares,0.020005944260602856,197,152
linha,0.018634509953477926,197,150
receptor,0.027325016127122723,196,120
cereais,0.024027815099524133,196,125
legumes,0.023414262446419448,196,130
aproximadamente,0.016835987636610584,196,175
carater,0.01606892328453625,196,183
